time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,0.637305420194,-2.58483538499,23.4124964293,6.12173261083,0.194367299055,0.0,-1.16223158439,-2.7015682096,6.12770223973,-0.0335816251039,0.117490165998,0.0,457.8136720778335,457.40106909446075,458.1486209213199,457.21440679869625
3.840000000000003,0.562882881207,-2.75085512867,23.7858240704,6.11922180611,0.20174875138,0.0,-1.31909146774,-2.83248352678,6.31500301474,-0.0685737623059,0.132263737076,0.0,507.58927267689205,508.6600940887274,510.3856121275655,507.88057076342204
3.900000000000003,0.480086900222,-2.92383514053,24.1645187061,6.11490566776,0.210079607188,0.0,-1.44143684261,-2.933866045,6.30769528947,-0.0796839714593,0.149520596428,0.0,452.03170536863337,453.4378239826839,453.6823432218747,452.7852497242625
3.960000000000003,0.389429659736,-3.1032704821,24.5444259926,6.11017276486,0.218962665732,0.0,-1.58119484841,-3.04767857333,6.35501009189,-0.0773245441844,0.144940665716,0.0,470.99229829468374,470.6570734961536,471.58595018178437,471.76362703397194
4.020000000000002,0.290370522986,-3.28950915087,24.9264359143,6.10575163514,0.227527422733,0.0,-1.72146439063,-3.16062889771,6.37791181368,-0.067255968311,0.137955366757,0.0,464.93201464071194,464.4022653200128,465.84636909131376,466.629222768568
4.080000000000001,0.18347959848,-3.48204485715,25.3066291789,6.10131323446,0.235651880152,0.0,-1.84223284817,-3.25760664772,6.29513023913,-0.0928621063219,0.129758283863,0.0,432.77256440903585,432.09931431997427,433.70614563854167,431.5447602835175
4.14,0.0697716120677,-3.68006115344,25.6795548289,6.09536200245,0.243370115603,0.0,-1.94868558742,-3.3434456406,6.13609333789,-0.116468512918,0.126297856735,0.0,405.780413704535,405.4864157390306,407.4241385946078,405.2975067727214
4.199999999999998,-0.0513130471653,-3.88398265316,26.046383746,6.08872731523,0.250673702415,0.0,-2.08805193147,-3.45448471127,6.09109763464,-0.100841672162,0.110519292366,0.0,445.6924527776707,444.41388486693745,443.9032934912695,445.1731649053679
4.259999999999997,-0.181429304214,-4.09509274293,26.4125456237,6.08276462897,0.258018256236,0.0,-2.24966740588,-3.58298132002,6.11340800757,-0.0966029231855,0.139278170082,0.0,467.0549851417308,469.3053873848442,466.8175063236426,467.14024643436323
4.319999999999996,-0.320885786372,-4.31364967012,26.7781284514,6.07710722696,0.265910667353,0.0,-2.39951621565,-3.70270723456,6.07215263798,-0.0900277964037,0.10786090058,0.0,450.3469244166938,447.81290611872055,448.5839575229909,449.1102487314043
4.379999999999995,-0.468890451106,-4.53905996309,27.1391248304,6.07188217512,0.273143965869,0.0,-2.53454898591,-3.8114413174,5.96099599513,-0.0817691528503,0.138235302319,0.0,424.25380754445814,426.8677951947228,426.7845171530356,427.48239009622654
4.439999999999993,-0.626788456793,-4.7723325797,27.4992149158,6.06702092016,0.281515379426,0.0,-2.72928827181,-3.96461720842,6.04059538887,-0.0795658112486,0.141980342206,0.0,488.741196909631,489.03642698236587,488.7924783769445,488.95204619115486
4.499999999999992,-0.794897028071,-5.01367856214,27.8584568627,6.06167557498,0.290354850807,0.0,-2.87502611376,-4.08068090008,5.93393272949,-0.12635787099,0.156293948402,0.0,430.43116199368313,431.66206071124026,433.39306328462953,429.4327575692003
4.559999999999991,-0.972779798251,-5.26273971251,28.2141225009,6.05410231736,0.299523395915,0.0,-3.05506571193,-4.22190829354,5.92057911367,-0.125948814197,0.144735837245,0.0,463.67657146673855,462.7883232796138,463.35375688336785,463.37212788019934
4.6199999999999894,-1.16194667814,-5.52064228818,28.5698796997,6.04719363697,0.309377557386,0.0,-3.25114229241,-4.37533507414,5.93671609866,-0.0994185651224,0.187767482751,0.0,472.7650115497023,476.09227774660144,474.59119756445887,476.61235250038993
4.679999999999988,-1.36162803471,-5.78682081485,28.9221279327,6.04155582091,0.321912529475,0.0,-3.40581785578,-4.49775732803,5.80458781522,-0.0848336428873,0.233631663099,0.0,426.2499966577366,430.19502704143696,427.1495986319298,428.384000488496
4.739999999999987,-1.5711411363,-6.06068900821,29.2674032575,6.03669674578,0.336233474866,0.0,-3.57899655793,-4.63155663481,5.70394941525,-0.0742282239808,0.247225573192,0.0,439.1876816677539,440.37128958362115,439.6574733226039,440.5301367514515
4.799999999999986,-1.7915608495,-6.34286634957,29.6073340526,6.03194938114,0.351678891385,0.0,-3.76942717922,-4.77465990259,5.6261679588,-0.0913467763874,0.27247153695,0.0,447.9441613030952,450.0579295376997,450.5234841686483,449.13175066495967
4.859999999999984,-2.02437836396,-6.63419635358,29.94435056,6.02632486519,0.367699786304,0.0,-3.99229570743,-4.93661643408,5.60619473322,-0.0990189878929,0.252958168137,0.0,471.69202575801467,470.24933783394755,471.5498850914716,470.94974934985873
4.919999999999983,-2.27028329676,-6.93496961408,30.2786008511,6.02033906196,0.382972186384,0.0,-4.20557412719,-5.08950999527,5.53428180863,-0.101294117205,0.257523371484,0.0,456.9384320272708,457.3653733409897,457.0920031298858,456.9023239341693
4.979999999999982,-2.52868727746,-7.24466098925,30.6070830568,6.01452714919,0.398763887967,0.0,-4.40895346486,-5.23392017325,5.41419331854,-0.0892270736211,0.272617171702,0.0,442.62491393798433,443.9353030927,442.4313583840598,443.41595353697517
5.0399999999999805,-2.79980786122,-7.56327658357,30.9288393604,6.00923820371,0.414953056336,0.0,-4.62947221717,-5.38690440122,5.30985437483,-0.0860772560989,0.263553445415,0.0,450.88274610302193,450.22201110878854,451.3250046847809,451.57291460982117
